timestep	potential_energy	translational_kinetic_energy	rotational_kinetic_energy
312200	-41639.32514	361.1472929	338.6338572
312300	-41583.16631	372.8417664	341.2712266
312400	-41619.61464	351.1240942	383.3906345
312500	-41639.08859	370.1202956	338.4161486
312600	-41403.84651	371.4108513	354.0788504
312700	-41739.12687	342.8418074	353.2567917
312800	-41546.56125	336.2628565	356.4029372
312900	-41909.87833	382.7489845	391.1290312
313000	-41851.49227	357.0948396	386.067362
313100	-41835.75455	360.7593621	340.3047329
313200	-41748.21686	341.078177	342.6810527
313300	-41645.88722	393.8840586	356.0655273
313400	-41519.65207	343.8776892	322.2989734
313500	-41758.03455	364.9185705	361.8968063
313600	-41382.21425	330.7394474	378.8735039
313700	-41710.21685	354.3565562	361.1773471
313800	-41805.35753	377.20431	375.5354971
313900	-41597.08975	397.8101648	347.5456127
314000	-41683.50938	368.8651531	393.3744216
314100	-41927.01219	358.5474548	375.2781446
314200	-41863.82004	354.2928303	382.5600416
314300	-41728.74717	337.8417459	369.8457818
314400	-41955.72647	360.0916391	373.6306481
314500	-41807.25025	351.902116	361.4568982
314600	-41572.67533	371.5245943	358.6563095
314700	-41546.57392	344.2499894	381.3643834
314800	-41573.7509	354.3271926	379.1461533
314900	-41665.50509	362.8043418	374.7856905
315000	-41624.79524	372.1583596	355.7686279
315100	-41812.25321	381.8108886	373.4684388
315200	-41600.05896	361.1097175	366.2383544
315300	-41666.13721	360.6440361	368.4511391
315400	-41740.15839	349.1825319	378.2896722
315500	-41735.26174	351.1887631	372.2483924
315600	-41792.1733	349.0085199	339.7752146
315700	-41691.53258	365.5074908	340.0129324
315800	-41778.56152	341.8168717	369.378152
315900	-41873.28182	351.7252631	373.6803288
316000	-41555.85151	376.9388375	381.943405
316100	-41685.99621	368.7936691	327.0365993
316200	-41768.60427	371.4790396	351.8134588
316300	-41716.11153	382.673087	344.0283048
316400	-41736.90755	350.9824541	367.6214176
316500	-41791.37921	375.9130925	357.5280395
316600	-41864.53987	383.3962681	365.9446607
316700	-41794.71994	382.7808273	371.4855597
316800	-41749.56105	328.2324216	391.4671371
316900	-41748.28556	388.351348	375.1470114
317000	-41645.5067	373.0063058	371.0659363
317100	-41818.35848	371.8275423	361.8212565
317200	-41599.42258	376.2818007	367.8141755
317300	-41733.35579	385.9941142	341.4293523
317400	-41755.26911	352.5185997	378.4780717
317500	-41745.83382	397.0113567	364.9809629
317600	-41866.09561	371.2279932	355.8035152
317700	-41587.03738	344.1891599	348.2974199
317800	-41671.43025	318.8364533	330.9074421
317900	-41695.525	327.2572938	328.0625098
318000	-41715.24774	352.1357227	350.3860848
318100	-41955.97165	357.7819566	342.9225345
318200	-41679.54537	339.9346638	348.0353206
318300	-41553.69816	344.109801	357.6650274
318400	-41665.93648	327.8967243	377.14882
318500	-41905.33115	370.7852374	383.8711228
318600	-41777.3081	345.7494081	354.9523984
318700	-41893.99439	357.258773	341.9795927
318800	-41790.75293	363.2978812	331.6669759
318900	-41649.08757	322.8549953	348.9179866
319000	-41828.65541	333.8929101	341.497241
319100	-41659.11495	348.6978914	340.68981
319200	-41884.61114	318.6654871	374.0299772
319300	-42259.70253	355.9290412	410.7980099
319400	-42291.4117	357.2821412	445.0600868
319500	-42320.49577	365.8540393	376.078059
319600	-42379.93209	359.7445382	388.9008901
319700	-42387.911	361.8925589	398.7728575
319800	-42602.02552	367.6477809	410.5588906
319900	-42697.61657	368.5794311	377.7556915
320000	-42648.81399	384.858867	385.2706361
320100	-42576.77185	371.1269621	378.414942
320200	-42697.58468	344.0687564	383.1935663
320300	-42599.34272	375.0167096	338.5407771
320400	-42381.74421	333.3711379	395.603269
320500	-42337.25348	377.6938279	337.0304063
320600	-42287.15347	356.0690874	369.3636631
320700	-42520.95127	371.1722656	352.1222565
320800	-42536.55885	399.2774061	376.1275048
320900	-42422.93335	376.8291169	342.955449
321000	-42511.6866	380.8562516	368.481815
321100	-42304.51446	364.0165993	383.57026
321200	-42584.62632	352.9981422	401.6651189
321300	-42323.43382	388.6367681	372.5347615
321400	-42488.17896	384.1315317	376.8476834
321500	-42434.87255	374.9789321	365.6586112
321600	-42521.67375	374.6819518	362.8271635
321700	-42516.60843	362.2255499	355.0229406
321800	-42675.41506	333.1531113	359.2848512
321900	-42644.53982	397.4860323	372.7885521
322000	-42379.78083	358.4997045	350.8572423
322100	-42524.6711	377.0195128	374.2545147
322200	-42609.95432	382.6413315	368.1984349
322300	-42848.25084	366.4030969	349.6147445
322400	-42459.82206	374.1977754	325.0980181
322500	-42547.79696	353.0370017	385.7847789
322600	-42349.75965	364.6726354	396.0005723
322700	-42399.74815	346.4470265	387.5015385
322800	-42469.65678	370.6581831	358.0367555
322900	-42553.46414	341.9635042	386.4861579
323000	-42392.58188	349.3511133	378.7450812
323100	-42536.21934	344.2372368	366.1273098
323200	-42422.68885	342.2289272	349.5621344
323300	-42602.84337	361.0149598	368.2559637
323400	-42312.5903	366.0417817	352.1245472
323500	-42468.99736	368.1433846	344.4351916
323600	-42577.09955	401.4896324	355.5263547
323700	-42603.47288	392.5836502	339.5835574
323800	-42456.94852	376.3468877	362.9158138
323900	-42487.47927	351.9183949	385.3913516
324000	-42546.13201	357.926876	362.4191335
324100	-42596.98957	371.1123425	341.521707
324200	-42353.19483	359.349249	385.6759791
324300	-42518.31138	375.6341134	386.3531971
324400	-42543.0858	369.8159715	365.3035112
324500	-42472.52948	360.3136588	351.3222122
324600	-42482.8034	341.9145006	361.8771213
324700	-42463.92577	356.6781576	330.0579472
324800	-42709.14961	367.5525702	340.4541717
324900	-42465.28635	388.425635	327.5366472
325000	-42377.58953	379.193263	354.6495516
325100	-42409.71283	338.9096727	367.1578195
325200	-42529.61514	329.3275648	360.43539
325300	-42421.78435	335.0936894	348.5297906
325400	-42576.45114	365.9041744	325.2474187
325500	-42307.79029	334.2947194	345.6654547
325600	-42235.08674	325.8681787	348.2041867
325700	-42658.43958	366.0291308	345.9470822
325800	-42509.15761	358.421228	361.988686
325900	-42603.18838	350.8926035	351.9723121
326000	-42497.90559	358.940669	350.3161446
326100	-42509.78978	332.7819333	363.1305274
326200	-42615.26853	362.2401779	354.6390197
326300	-42621.58801	361.3022958	385.3998945
326400	-42693.37299	376.8647388	345.6036111
326500	-42697.02977	358.6082238	331.9980045
326600	-42583.638	333.8350779	346.381372
326700	-42636.16704	346.7159199	367.0940027
326800	-42558.97145	323.4279316	364.5709222
326900	-42496.00216	340.3873268	339.3970893
327000	-42347.3689	345.6241708	350.4022488
327100	-42686.81878	368.2803654	339.3080944
327200	-42329.07691	360.2216003	339.6259069
327300	-42509.60683	387.4190834	348.4210974
327400	-42386.88956	352.337565	352.7879213
327500	-42444.18114	369.1665266	367.7832905
327600	-42515.5931	361.3920619	380.4749583
327700	-42649.422	362.5659768	380.5300322
327800	-42383.91061	350.403413	332.3204848
327900	-42471.31126	381.0019663	367.3190736
328000	-42448.02537	383.5522546	366.5752833
328100	-42552.26933	369.165487	347.7597422
328200	-42498.49221	348.36569	369.01823
328300	-42681.00682	407.7742612	362.2942715
328400	-42429.18335	362.6695025	345.0637445
328500	-42222.88922	347.7542287	350.3103337
328600	-42316.67567	365.4760983	381.146298
328700	-42722.66441	377.7904689	368.4047351
328800	-42399.44517	358.551517	369.0869421
328900	-42439.06021	370.2458216	362.2815022
329000	-42460.9317	383.0532225	392.3130585
329100	-42567.5172	338.1369935	392.0417997
329200	-42503.92757	395.7936828	369.2589093
329300	-42561.31937	371.8634545	383.370402
329400	-42656.90361	367.8339519	321.9555495
329500	-42486.65931	371.2168616	344.9920402
329600	-42429.00443	359.665291	349.4264425
329700	-42545.59486	347.0394513	371.6653713
329800	-42794.65887	350.056987	365.3301087
329900	-42477.3664	349.550455	354.2627133
330000	-42400.25084	371.8506827	356.8886917
330100	-42647.43795	359.768801	349.7799507
330200	-42429.09508	354.442391	383.1086279
330300	-42402.83352	370.9730303	347.0013461
330400	-42559.72262	351.9174439	332.0077527
330500	-42447.46552	328.2992106	360.7603129
330600	-42625.4957	364.1264033	352.4740975
330700	-42493.80676	353.7303915	335.47154
330800	-42850.89315	398.9469203	361.9354707
330900	-42683.21594	414.5751535	350.9476326
331000	-42598.92112	375.7047366	335.5230664
331100	-42433.57842	400.7778623	366.3904516
331200	-42516.91056	368.7835392	390.054417
331300	-42463.72044	357.2433925	349.7264539
331400	-42432.6441	367.9294619	398.5418696
331500	-42488.36418	368.7352101	357.1051439
331600	-42751.70709	362.0748794	357.5667296
331700	-42568.11056	349.504318	327.3283813
331800	-42430.20058	327.48654	359.817648
331900	-42475.17382	333.219499	373.9433283
332000	-42770.67302	335.747934	378.9033829
332100	-42428.67189	352.5537717	362.7098874
332200	-42347.39002	347.9813572	350.3149304
332300	-42562.37874	369.5253059	331.3646672
332400	-42504.9864	360.7658596	329.8678556
332500	-42727.38545	337.8976387	359.4056063
332600	-42713.35143	349.8805669	361.8616042
332700	-42641.04719	358.5396006	387.5101683
332800	-42571.97717	358.47974	388.0228209
332900	-42595.10886	379.8919835	345.5404839
333000	-42839.64184	349.6941534	340.8156852
333100	-42830.15123	344.3171114	369.8661934
333200	-42566.11508	334.1171855	337.6085438
333300	-42837.35302	322.2240927	382.9876197
333400	-42660.28167	357.6191836	353.8149792
333500	-42870.56175	348.0627416	343.4130889
333600	-42774.35863	377.342716	330.4122566
333700	-42767.54325	360.0186488	306.8447452
333800	-42931.47845	351.0279369	315.3406169
333900	-42762.65363	355.0488383	346.840734
334000	-42870.13214	340.4937242	337.8316896
334100	-42738.53201	345.5349714	334.0868385
334200	-42741.67682	377.6793484	326.6686043
334300	-42932.92473	363.0567367	346.984147
334400	-42598.0411	400.657336	319.3720473
334500	-42690.46149	414.4252811	361.9598164
334600	-42749.0226	394.6501589	371.1838995
334700	-42664.77995	395.2905622	368.7279727
334800	-42636.71234	373.334545	367.5200498
334900	-42714.35807	382.9896003	335.3471809
335000	-42697.33291	367.6797478	353.7575522
335100	-42639.87279	384.6987773	329.8210853
335200	-42302.89174	355.7036445	342.3392286
335300	-42531.84377	383.7601896	350.0545915
335400	-42594.66386	371.1502365	354.3838637
335500	-42420.10995	363.6928131	356.6002899
335600	-42526.23045	354.8097888	373.496785
335700	-42490.68695	350.7877739	355.8504559
335800	-42263.20947	361.0496369	345.2345473
335900	-42389.30301	380.4157798	380.7863266
336000	-42561.94517	386.1338479	353.524656
336100	-42394.0706	349.5852288	358.0895928
336200	-42545.66349	364.6049786	343.806066
336300	-42344.96511	370.2471183	374.8069347
336400	-42218.83877	391.8099162	359.5630585
336500	-42315.02703	364.7804824	350.2907714
336600	-42427.38353	354.9468362	342.1246881
336700	-42336.03735	386.8334742	344.4248561
336800	-42421.5611	375.0988821	322.2231169
336900	-42239.53497	344.9260778	328.0201147
337000	-42319.16219	360.7471172	368.7728872
337100	-42461.0252	342.8992106	360.823905
337200	-42402.53728	341.7963708	362.9803594
337300	-42597.46638	363.2262989	365.0201828
337400	-42528.5938	382.3287148	403.6816077
337500	-42503.02356	358.1950155	373.7158269
337600	-42452.543	376.8937633	363.2903935
337700	-41977.84394	355.8848076	384.9950905
337800	-42247.11749	371.1372599	374.5524248
337900	-42585.1058	349.9467735	381.6114567
338000	-42377.42509	359.7217382	366.872742
338100	-42528.11185	364.1676982	351.6609562
338200	-42656.28937	347.096235	351.3130465
338300	-42278.74965	345.9057174	342.4156895
338400	-42397.21602	354.7861147	328.3123791
338500	-42452.44002	334.0285703	354.8008411
338600	-42653.40209	330.8520054	351.1032318
338700	-42414.96615	333.0552093	350.2953489
338800	-42280.50028	342.0730151	340.5071855
338900	-42511.69113	344.2316151	377.8289638
339000	-42286.5041	368.9393138	360.5090897
339100	-42430.51172	364.4277065	373.0961174
339200	-42541.46321	355.4853286	366.4688966
339300	-42527.4181	334.9974614	347.4220094
339400	-42542.71686	310.2914015	373.2670832
339500	-42364.60554	317.7333392	378.7168108
339600	-42554.43029	336.3531436	345.300914
339700	-42365.76893	348.6905277	349.7274268
339800	-42376.91352	359.4627132	361.0006842
339900	-42669.00732	348.6106579	346.8740875
340000	-42390.96413	343.5470586	345.9178607
340100	-42721.21004	373.274843	339.3589392
340200	-42436.4588	373.3151107	345.7702061
340300	-42531.7369	355.2490848	338.0066292
340400	-42378.20633	357.7971144	325.0996264
340500	-42371.51707	357.9796402	337.3375507
340600	-42438.4985	360.3571519	325.8019558
340700	-42471.50444	364.6793445	358.7614884
340800	-42460.25261	384.7711283	340.1472011
340900	-42659.98954	370.4398803	358.1707263
341000	-42444.16132	370.2175256	347.305472
341100	-42548.19079	396.4813858	346.0456658
341200	-42699.26577	371.4658372	365.9735413
341300	-42498.27651	377.4385198	365.8762549
341400	-42621.87376	399.3145122	329.4109316
341500	-42750.48343	372.4927078	340.4678502
341600	-42854.43696	387.306876	358.0089038
341700	-42734.69189	401.8233894	357.313013
341800	-42466.59944	403.5384446	349.4363128
341900	-42826.74397	387.8565447	380.2096975
342000	-42964.4422	371.9606252	382.1486655
342100	-42861.1031	350.0086933	366.5577365
342200	-42618.5027	353.7546472	397.1669389
342300	-42764.1766	371.7432017	364.095853
342400	-42770.87473	370.6983213	366.1432765
342500	-42986.87928	322.0671318	361.5023795
342600	-43321.90827	400.3273339	373.2925309
342700	-43354.1186	350.9943495	378.1948728
342800	-43214.88704	388.3268115	391.7206948
342900	-43370.50094	367.9973335	401.9628671
343000	-43333.55015	365.566726	399.2388558
343100	-43271.18788	357.1852843	413.4752807
343200	-43506.4912	348.067828	336.9244129
343300	-43400.34773	340.0662291	352.0324029
343400	-43397.0579	367.7276624	353.3987614
343500	-43454.32857	354.1509558	342.1791671
343600	-43516.59631	340.5220863	348.2517657
343700	-43207.56415	344.009179	351.6780088
343800	-43330.12934	364.7576776	336.0623695
343900	-43464.67358	352.8782964	323.6199823
344000	-43220.79585	327.8257184	387.4069812
344100	-43494.60638	362.9423989	361.3972738
344200	-43376.62933	343.5884593	375.3999813
344300	-43461.53705	367.7500678	380.7786207
344400	-43485.98195	344.3407399	328.3729383
344500	-43606.51085	357.2900923	367.2142029
344600	-43403.04217	342.7877194	353.4137366
344700	-43698.81748	361.0272971	352.0454463
344800	-43515.55538	358.9181384	341.425763
344900	-43325.60964	363.8415954	335.0053918
345000	-43560.38802	370.1516346	351.5003066
345100	-43323.11954	357.8321598	347.0111722
345200	-43231.68053	353.2207134	354.896768
345300	-43667.9939	319.9218924	383.7558043
345400	-43509.95934	371.1049588	343.6688785
345500	-43388.35164	343.810376	362.0572671
345600	-43618.7171	347.9025636	344.1882349
345700	-43374.99171	370.8090904	361.5608702
345800	-43365.8266	363.3375817	383.2517029
345900	-43550.39371	310.9506758	382.7939688
346000	-43511.09334	330.8966475	384.2328296
346100	-43378.39273	345.1961477	362.765571
346200	-43092.25517	335.9523054	357.5154453
346300	-43173.86794	357.0658689	336.1822138
346400	-43388.96202	348.2066622	361.1513014
346500	-43477.04849	344.7658073	354.3455337
346600	-43252.41159	347.7036611	333.7997754
346700	-43257.40081	341.6592131	358.2077244
346800	-43460.74049	375.1907044	347.1472452
346900	-42962.14136	353.3943073	369.072462
347000	-43207.55623	328.543642	354.7385859
347100	-43247.60167	341.7213491	361.5502337
347200	-43177.29049	327.6286554	362.0846785
347300	-43123.17094	339.297338	313.084672
347400	-43409.15144	336.3365041	334.0099386
347500	-43333.37071	350.6240169	363.4086403
347600	-43324.78763	354.9447227	341.3894542
347700	-43186.35584	384.56901	347.5046976
347800	-43195.23304	376.2619817	380.1638467
347900	-43238.11444	401.3829035	373.6670912
348000	-43418.73246	356.824739	374.4755106
348100	-43726.97469	381.1143307	380.3075616
348200	-43742.84358	375.6681918	360.0699031
348300	-43748.63212	386.3002854	398.0190328
348400	-43776.87356	375.5944579	382.6410041
348500	-43918.60103	373.6594908	347.1476957
348600	-43724.95108	352.2139407	357.2510796
348700	-43935.39222	359.5178241	388.7124129
348800	-43823.16162	367.1296946	357.3749515
348900	-43780.0497	348.8055003	361.4255994
349000	-43671.61602	400.5048532	381.3949961
349100	-44027.59864	383.5504182	395.7081242
349200	-44142.20605	382.5819834	389.8173427
349300	-44362.98949	368.9551138	392.4678906
349400	-43921.39571	351.4334567	356.8190675
349500	-44062.6699	339.0523122	371.1021848
349600	-43800.41846	352.0367902	363.4985506
349700	-43993.4287	349.0389236	336.4731246
349800	-43645.96664	380.360044	323.5198594
349900	-43983.89924	373.9675984	380.6748018
350000	-43764.22378	374.9753831	368.4388152
350100	-43761.10025	377.6969836	338.4630896
350200	-43794.11896	388.7088494	345.2924673
350300	-43960.16922	384.7912434	394.6284555
350400	-44111.78786	369.7077464	364.3923739
350500	-43922.07917	374.0970303	357.1691507
350600	-43944.57312	348.1263103	355.6809828
350700	-43941.52208	369.6847836	368.4622975
350800	-43884.22226	350.5278892	326.5922502
350900	-43968.9142	356.5821943	352.0030769
351000	-44454.20327	375.7208557	334.7582418
351100	-44231.86894	371.0184814	337.5109266
351200	-44307.55527	358.9716882	361.8493301
351300	-43934.92075	363.6324083	373.1378697
